,EXECUTION_DATE,team,num,name,min,pts,ass,reb,stl,blk,to,foul,%,2%,3%,3#,3#/,2#,2#/,1#,1#/,EFF
74,2026/01/24,CLE,9,Craig Porter Jr.,PT21M21.10S,5,3,5,0,0,1,1,0.4,0.5,0.333333333333333,1,3,1,2,0,0,-7.0
75,2026/01/24,CLE,12,De'Andre Hunter,PT19M01.00S,9,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,1,3,2,6,2,2,-12.0
76,2026/01/24,CLE,35,Nae'Qwan Tomlin,PT15M14.10S,4,0,1,1,1,0,4,0.5,0.666666666666666,0.0,0,1,2,3,0,0,-27.0
77,2026/01/24,CLE,24,Tyrese Proctor,PT04M20.00S,3,0,0,0,0,1,1,1.0,0.0,1.0,1,1,0,0,0,0,-1.0
78,2026/01/24,CLE,22,Larry Nance Jr.,PT13M40.00S,2,0,3,1,0,0,2,0.25,1.0,0.0,0,3,1,1,0,0,2.0
79,2026/01/24,NOP,41,Saddiq Bey,PT31M44.00S,36,4,4,1,0,0,2,0.65,0.636363636363636,0.666666666666666,6,9,7,11,4,4,5.0
80,2026/01/24,NOP,1,Zion Williamson,PT33M08.00S,24,4,11,2,1,1,1,0.529411764705882,0.529411764705882,0.0,0,0,9,17,6,11,12.0
81,2026/01/24,NOP,22,Derik Queen,PT26M41.00S,8,5,9,3,0,4,3,0.25,0.25,0.0,0,0,2,8,4,4,7.0
82,2026/01/24,NOP,25,Trey Murphy III,PT36M18.30S,32,3,3,3,0,1,1,0.6,0.875,0.28571428571428603,2,7,7,8,12,12,6.0
83,2026/01/24,NOP,2,Herbert Jones,PT24M33.00S,0,5,0,2,2,2,3,0.0,0.0,0.0,0,3,0,0,0,0,1.0
84,2026/01/24,NOP,0,Jeremiah Fears,PT23M27.00S,12,4,2,1,1,0,2,0.4,0.333333333333333,0.5,2,4,2,6,2,2,5.0
85,2026/01/24,NOP,17,Karlo Matković,PT14M52.00S,5,1,6,1,0,0,3,0.5,1.0,0.333333333333333,1,3,1,1,0,0,-6.0
86,2026/01/24,NOP,14,Micah Peavy,PT15M40.70S,2,0,2,1,0,0,2,0.2,0.5,0.0,0,3,1,2,0,0,-4.0
87,2026/01/24,NOP,21,Yves Missi,PT21M19.00S,8,0,8,0,0,1,2,0.444444444444444,0.444444444444444,0.0,0,0,4,9,0,0,-1.0
88,2026/01/24,NOP,3,Jordan Poole,PT12M17.00S,6,3,4,0,0,1,1,0.25,0.0,0.28571428571428603,2,7,0,1,0,0,5.0
89,2026/01/24,MEM,0,Jaylen Wells,PT25M08.00S,11,3,3,1,0,5,2,0.5714285714285711,0.75,0.333333333333333,1,3,3,4,2,3,3.0
90,2026/01/24,MEM,8,Jaren Jackson Jr.,PT32M05.00S,26,3,12,1,4,2,4,0.388888888888889,0.5,0.25,2,8,5,10,10,11,1.0
91,2026/01/24,MEM,31,Jock Landale,PT31M58.00S,24,2,11,1,1,2,2,0.611111111111111,0.692307692307692,0.4,2,5,9,13,0,0,-3.0
92,2026/01/24,MEM,23,Cedric Coward,PT28M17.00S,13,4,3,0,1,0,1,0.45454545454545503,0.5,0.428571428571429,3,7,2,4,0,0,-2.0
93,2026/01/24,MEM,24,Cam Spencer,PT27M59.00S,21,11,5,0,1,2,4,0.777777777777778,1.0,0.666666666666666,4,6,3,3,3,4,-2.0
94,2026/01/24,MEM,45,GG Jackson,PT22M35.00S,15,1,4,0,1,2,5,0.6,0.5,0.75,3,4,3,6,0,0,-3.0
95,2026/01/24,MEM,3,Kentavious Caldwell-Pope,PT22M59.00S,4,3,3,0,0,0,1,0.111111111111111,0.333333333333333,0.0,0,6,1,3,2,2,-8.0
96,2026/01/24,MEM,5,Vince Williams Jr.,PT20M01.00S,6,4,2,0,0,2,1,0.28571428571428603,0.0,0.333333333333333,2,6,0,1,0,0,-4.0
97,2026/01/24,MEM,46,John Konchar,PT20M18.00S,0,1,4,1,2,3,2,0.0,0.0,0.0,0,1,0,0,0,0,-8.0
98,2026/01/24,MEM,10,Javon Small,PT08M40.00S,7,2,0,0,0,1,1,1.0,1.0,1.0,1,1,1,1,2,2,-4.0
99,2026/01/24,IND,12,Johnny Furphy,PT33M14.50S,4,3,10,1,1,0,3,0.222222222222222,0.333333333333333,0.0,0,3,2,6,0,0,0.0
100,2026/01/24,IND,5,Jarace Walker,PT30M35.00S,26,3,4,2,0,2,5,0.533333333333333,0.555555555555556,0.5,3,6,5,9,7,11,9.0
101,2026/01/24,IND,43,Pascal Siakam,PT37M05.00S,21,6,6,0,0,1,1,0.45,0.5,0.333333333333333,2,6,7,14,1,3,-6.0
102,2026/01/24,IND,23,Aaron Nesmith,PT36M06.60S,17,5,5,0,0,2,5,0.5,0.444444444444444,0.6,3,5,4,9,0,0,0.0
103,2026/01/24,IND,2,Andrew Nembhard,PT36M21.70S,27,11,7,0,0,3,4,0.625,0.666666666666666,0.5714285714285711,4,7,6,9,3,4,16.0
104,2026/01/24,IND,11,Micah Potter,PT24M58.90S,10,1,10,0,0,0,0,0.444444444444444,1.0,0.28571428571428603,2,7,2,2,0,0,0.0
105,2026/01/24,IND,26,Ben Sheppard,PT14M04.30S,6,2,1,0,0,0,2,0.5,0.0,0.666666666666666,2,3,0,1,0,0,-3.0
106,2026/01/24,IND,9,T.J. McConnell,PT18M59.00S,6,3,2,2,0,0,3,0.333333333333333,0.375,0.0,0,1,3,8,0,0,-5.0
107,2026/01/24,IND,22,Isaiah Jackson,PT06M13.00S,0,0,6,0,0,2,1,0.0,0.0,0.0,0,0,0,0,0,2,5.0
108,2026/01/24,IND,32,Jay Huff,PT02M22.00S,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0
109,2026/01/24,OKC,11,Isaiah Joe,PT30M06.80S,7,1,2,0,0,1,4,0.28571428571428603,1.0,0.0,0,5,2,2,3,3,7.0
110,2026/01/24,OKC,5,Luguentz Dort,PT35M02.00S,2,1,3,0,0,1,2,0.111111111111111,0.25,0.0,0,5,1,4,0,0,-17.0
111,2026/01/24,OKC,7,Chet Holmgren,PT33M16.00S,25,3,13,0,3,0,3,0.5714285714285711,0.6,0.5,2,4,6,10,7,8,13.0
112,2026/01/24,OKC,22,Cason Wallace,PT30M16.60S,10,1,5,2,0,0,3,0.428571428571429,0.0,0.75,3,4,0,3,1,2,0.0
113,2026/01/24,OKC,2,Shai Gilgeous-Alexander,PT34M42.00S,47,4,4,1,1,1,2,0.607142857142857,0.666666666666666,0.25,1,4,16,24,12,12,4.0
114,2026/01/24,OKC,6,Jaylin Williams,PT21M41.40S,2,3,5,0,1,4,3,0.0,0.0,0.0,0,0,0,1,2,2,-2.0
115,2026/01/24,OKC,13,Ousmane Dieng,PT13M29.70S,7,1,2,0,2,0,0,0.6,0.666666666666666,0.5,1,2,2,3,0,0,5.0
116,2026/01/24,OKC,34,Kenrich Williams,PT28M19.50S,12,4,7,1,1,0,3,0.625,0.833333333333334,0.0,0,2,5,6,2,3,-7.0
117,2026/01/24,OKC,15,Branden Carlson,PT07M11.00S,2,0,0,0,0,1,1,0.333333333333333,0.333333333333333,0.0,0,0,1,3,0,0,-12.0
118,2026/01/24,OKC,23,Brooks Barnhizer,PT05M55.00S,0,0,0,0,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,-6.0
119,2026/01/24,DEN,21,Spencer Jones,PT38M16.00S,5,2,5,2,1,0,4,0.333333333333333,0.5,0.25,1,4,1,2,0,0,7.0
120,2026/01/24,DEN,32,Aaron Gordon,PT16M06.00S,13,3,6,2,0,1,2,0.444444444444444,0.428571428571429,0.5,1,2,3,7,4,5,12.0
121,2026/01/24,DEN,22,Zeke Nnaji,PT36M58.00S,11,2,12,0,2,2,5,0.333333333333333,0.375,0.25,1,4,3,8,2,2,1.0
122,2026/01/24,DEN,3,Julian Strawther,PT26M39.70S,20,3,5,1,0,0,1,0.461538461538462,0.714285714285714,0.166666666666667,1,6,5,7,7,8,12.0
123,2026/01/24,DEN,24,Jalen Pickett,PT33M57.00S,13,7,3,1,0,1,2,0.357142857142857,0.428571428571429,0.28571428571428603,2,7,3,7,1,2,-1.0
124,2026/01/24,DEN,10,Tim Hardaway Jr.,PT25M46.00S,17,2,4,0,0,1,0,0.357142857142857,0.4,0.333333333333333,3,9,2,5,4,4,0.0
125,2026/01/24,DEN,11,Bruce Brown,PT25M56.30S,15,3,3,2,0,2,1,0.545454545454545,0.555555555555556,0.5,1,2,5,9,2,2,-20.0
126,2026/01/24,DEN,5,Hunter Tyson,PT11M43.00S,0,3,4,0,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,-8.0
127,2026/01/24,DEN,14,DaRon Holmes II,PT15M45.00S,3,0,4,0,0,0,2,0.333333333333333,0.0,0.333333333333333,1,3,0,0,0,0,7.0
