PLAYER,PLAYER_ID,TEAM,EXECUTION_DATE,GP,A_MIN,A_FGA,FG_%,A_3,3_%,A_2,2_%,A_FTA,FT_%,A_PTS,A_REB,A_OREB,A_DREB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_EFF,AST_TOV,STL_TOV,MIN,FGM,FGA,FG3M,FG3A,FG2M,FG2A,FTM,FTA,PTS,REB,OREB,DREB,AST,STL,BLK,TOV,PF,EFF
Tari Eason,1631106,HOU,2026/01/20,21.0,23.714285714285715,9.476190476190476,0.47738693467336685,4.571428571428571,0.46875,4.904761904761905,0.4854368932038835,1.1904761904761905,0.64,11.952380952380953,5.9523809523809526,1.9047619047619047,4.0476190476190474,1.5714285714285714,1.1428571428571428,0.6190476190476191,1.619047619047619,2.0476190476190474,14.238095238095237,0.97,0.71,498.0,95.0,199.0,45.0,96.0,50.0,103.0,16.0,25.0,251.0,125.0,40.0,85.0,33.0,24.0,13.0,34.0,43.0,299.0
Taurean Prince,1627752,MIL,2026/01/20,8.0,21.125,4.75,0.4473684210526316,3.5,0.42857142857142855,1.25,0.5,0.375,1.0,6.125,1.625,0.0,1.625,1.0,0.75,0.25,0.625,2.5,6.5,1.6,1.2,169.0,17.0,38.0,12.0,28.0,5.0,10.0,3.0,3.0,49.0,13.0,0.0,13.0,8.0,6.0,2.0,5.0,20.0,52.0
Taylor Hendricks,1641707,UTA,2026/01/20,31.0,15.03225806451613,3.774193548387097,0.4700854700854701,2.032258064516129,0.36507936507936506,1.7419354838709677,0.5925925925925926,0.967741935483871,0.7666666666666667,5.032258064516129,3.064516129032258,0.9032258064516129,2.161290322580645,0.6774193548387096,0.41935483870967744,0.25806451612903225,0.5483870967741935,1.2580645161290323,6.67741935483871,1.24,0.77,466.0,55.0,117.0,23.0,63.0,32.0,54.0,23.0,30.0,156.0,95.0,28.0,67.0,21.0,13.0,8.0,17.0,39.0,207.0
Terance Mann,1629611,BKN,2026/01/20,37.0,25.81081081081081,6.27027027027027,0.4525862068965517,2.5405405405405403,0.3404255319148936,3.72972972972973,0.5289855072463768,1.5135135135135136,0.8214285714285714,7.783783783783784,3.4324324324324325,1.2972972972972974,2.135135135135135,3.810810810810811,0.7837837837837838,0.2702702702702703,1.027027027027027,2.675675675675676,11.35135135135135,3.71,0.76,955.0,105.0,232.0,32.0,94.0,73.0,138.0,46.0,56.0,288.0,127.0,48.0,79.0,141.0,29.0,10.0,38.0,99.0,420.0
Terrence Shannon Jr.,1630545,MIN,2026/01/20,22.0,12.818181818181818,3.6818181818181817,0.3950617283950617,1.6818181818181819,0.40540540540540543,2.0,0.38636363636363635,1.2272727272727273,0.7777777777777778,4.545454545454546,1.2727272727272727,0.2727272727272727,1.0,0.6363636363636364,0.3181818181818182,0.045454545454545456,0.6818181818181818,1.3181818181818181,3.6363636363636362,0.93,0.47,282.0,32.0,81.0,15.0,37.0,17.0,44.0,21.0,27.0,100.0,28.0,6.0,22.0,14.0,7.0,1.0,15.0,29.0,80.0
Thanasis Antetokounmpo,203648,MIL,2026/01/20,13.0,3.076923076923077,1.0,0.6153846153846154,0.0,,1.0,0.6153846153846154,0.6923076923076923,0.6666666666666666,1.6923076923076923,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.5384615384615384,2.076923076923077,0.33,2.0,40.0,8.0,13.0,0.0,0.0,8.0,13.0,6.0,9.0,22.0,6.0,3.0,3.0,1.0,6.0,3.0,3.0,7.0,27.0
Thomas Bryant,1628418,CLE,2026/01/20,31.0,9.096774193548388,3.161290322580645,0.5204081632653061,1.5161290322580645,0.3404255319148936,1.6451612903225807,0.6862745098039216,0.9354838709677419,0.8275862068965517,4.580645161290323,2.5161290322580645,0.7419354838709677,1.7741935483870968,0.41935483870967744,0.22580645161290322,0.3870967741935484,0.3225806451612903,1.096774193548387,6.129032258064516,1.3,0.7,282.0,51.0,98.0,16.0,47.0,35.0,51.0,24.0,29.0,142.0,78.0,23.0,55.0,13.0,7.0,12.0,10.0,34.0,190.0
Tidjane Salaün,1642275,CHA,2026/01/20,28.0,16.357142857142858,4.535714285714286,0.5039370078740157,2.3214285714285716,0.4153846153846154,2.2142857142857144,0.5967741935483871,1.0714285714285714,0.7,6.285714285714286,4.321428571428571,0.75,3.5714285714285716,0.9285714285714286,0.39285714285714285,0.25,0.75,1.6428571428571428,8.857142857142858,1.24,0.52,458.0,64.0,127.0,27.0,65.0,37.0,62.0,21.0,30.0,176.0,121.0,21.0,100.0,26.0,11.0,7.0,21.0,46.0,248.0
Tim Hardaway Jr.,203501,DEN,2026/01/20,42.0,27.30952380952381,10.047619047619047,0.4597156398104265,7.0,0.41156462585034015,3.0476190476190474,0.5703125,2.119047619047619,0.898876404494382,14.023809523809524,2.3333333333333335,0.19047619047619047,2.142857142857143,1.380952380952381,0.47619047619047616,0.09523809523809523,0.4523809523809524,1.2142857142857142,12.214285714285714,3.05,1.05,1147.0,194.0,422.0,121.0,294.0,73.0,128.0,80.0,89.0,589.0,98.0,8.0,90.0,58.0,20.0,4.0,19.0,51.0,513.0
Tobias Harris,202699,DET,2026/01/20,26.0,27.384615384615383,10.76923076923077,0.46785714285714286,4.0,0.33653846153846156,6.769230769230769,0.5454545454545454,2.6923076923076925,0.8571428571428571,13.73076923076923,4.615384615384615,1.0,3.6153846153846154,2.4615384615384617,0.7692307692307693,0.2692307692307692,1.0384615384615385,2.0384615384615383,14.692307692307692,2.37,0.74,712.0,131.0,280.0,35.0,104.0,96.0,176.0,60.0,70.0,357.0,120.0,26.0,94.0,64.0,20.0,7.0,27.0,53.0,382.0
Tolu Smith,1642449,DET,2026/01/20,5.0,11.0,3.0,0.4666666666666667,0.0,,3.0,0.4666666666666667,3.0,0.8,5.2,5.6,2.0,3.6,0.8,0.4,1.0,0.8,1.4,10.0,1.0,0.5,55.0,7.0,15.0,0.0,0.0,7.0,15.0,12.0,15.0,26.0,28.0,10.0,18.0,4.0,2.0,5.0,4.0,7.0,50.0
Tony Bradley,1628396,IND,2026/01/20,36.0,11.38888888888889,2.8055555555555554,0.5742574257425742,0.05555555555555555,0.5,2.75,0.5757575757575758,1.1944444444444444,0.7441860465116279,4.138888888888889,2.888888888888889,1.5,1.3888888888888888,0.5555555555555556,0.1388888888888889,0.19444444444444445,0.4722222222222222,1.6666666666666667,5.944444444444445,1.18,0.29,410.0,58.0,101.0,1.0,2.0,57.0,99.0,32.0,43.0,149.0,104.0,54.0,50.0,20.0,5.0,7.0,17.0,60.0,214.0
Tosan Evbuomwan,1641787,NYK,2026/01/20,5.0,1.6,0.2,0.0,0.0,,0.2,0.0,0.0,,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Toumani Camara,1641739,POR,2026/01/20,44.0,33.77272727272727,10.704545454545455,0.4267515923566879,7.136363636363637,0.3471337579617834,3.5681818181818183,0.5859872611464968,1.7954545454545454,0.7088607594936709,12.886363636363637,5.0,1.7272727272727273,3.272727272727273,2.6136363636363638,0.9772727272727273,0.4772727272727273,2.022727272727273,3.25,13.272727272727273,1.29,0.48,1486.0,201.0,471.0,109.0,314.0,92.0,157.0,56.0,79.0,567.0,220.0,76.0,144.0,115.0,43.0,21.0,89.0,143.0,584.0
Trae Young,1629027,ATL,2026/01/20,10.0,28.0,13.5,0.4148148148148148,5.9,0.3050847457627119,7.6,0.5,7.3,0.863013698630137,19.3,1.5,0.0,1.5,8.9,1.0,0.1,2.6,2.0,19.3,3.42,0.39,280.0,56.0,135.0,18.0,59.0,38.0,76.0,63.0,73.0,193.0,15.0,0.0,15.0,89.0,10.0,1.0,26.0,20.0,193.0
Trae Young,1629027,WAS,2026/01/20,10.0,28.0,13.5,0.4148148148148148,5.9,0.3050847457627119,7.6,0.5,7.3,0.863013698630137,19.3,1.5,0.0,1.5,8.9,1.0,0.1,2.6,2.0,19.3,3.42,0.39,280.0,56.0,135.0,18.0,59.0,38.0,76.0,63.0,73.0,193.0,15.0,0.0,15.0,89.0,10.0,1.0,26.0,20.0,193.0
Trayce Jackson-Davis,1631218,GSW,2026/01/20,31.0,11.870967741935484,3.0,0.6021505376344086,0.03225806451612903,1.0,2.967741935483871,0.5978260869565217,1.4838709677419355,0.5652173913043478,4.483870967741935,3.4516129032258065,1.4516129032258065,2.0,0.9032258064516129,0.3225806451612903,0.5806451612903226,0.45161290322580644,1.1290322580645162,7.451612903225806,2.0,0.71,368.0,56.0,93.0,1.0,1.0,55.0,92.0,26.0,46.0,139.0,107.0,45.0,62.0,28.0,10.0,18.0,14.0,35.0,231.0
Tre Johnson,1642848,WAS,2026/01/20,35.0,24.742857142857144,10.114285714285714,0.4463276836158192,5.257142857142857,0.391304347826087,4.857142857142857,0.5058823529411764,1.4857142857142858,0.8846153846153846,12.4,2.8285714285714287,0.45714285714285713,2.3714285714285714,2.0285714285714285,0.6857142857142857,0.3142857142857143,1.4857142857142858,1.8285714285714285,11.0,1.37,0.46,866.0,158.0,354.0,72.0,184.0,86.0,170.0,46.0,52.0,434.0,99.0,16.0,83.0,71.0,24.0,11.0,52.0,64.0,385.0
Tre Jones,1630200,CHI,2026/01/20,36.0,26.88888888888889,8.0,0.5381944444444444,1.6666666666666667,0.31666666666666665,6.333333333333333,0.5964912280701754,3.7222222222222223,0.8507462686567164,12.305555555555555,2.8333333333333335,0.6111111111111112,2.2222222222222223,5.694444444444445,1.3333333333333333,0.16666666666666666,1.3611111111111112,1.4166666666666667,16.72222222222222,4.18,0.98,968.0,155.0,288.0,19.0,60.0,136.0,228.0,114.0,134.0,443.0,102.0,22.0,80.0,205.0,48.0,6.0,49.0,51.0,602.0
Tre Mann,1630544,CHA,2026/01/20,28.0,16.892857142857142,7.964285714285714,0.3721973094170404,4.107142857142857,0.3217391304347826,3.857142857142857,0.42592592592592593,0.6071428571428571,0.8823529411764706,7.785714285714286,2.4285714285714284,0.6785714285714286,1.75,2.25,0.5,0.10714285714285714,1.3571428571428572,1.8214285714285714,6.642857142857143,1.66,0.37,473.0,83.0,223.0,37.0,115.0,46.0,108.0,15.0,17.0,218.0,68.0,19.0,49.0,63.0,14.0,3.0,38.0,51.0,186.0
Trendon Watford,1630570,PHI,2026/01/20,20.0,16.7,4.85,0.5257731958762887,1.0,0.4,3.85,0.5584415584415584,1.6,0.75,6.7,3.65,0.9,2.75,2.95,0.3,0.25,1.15,2.15,10.0,2.57,0.26,334.0,51.0,97.0,8.0,20.0,43.0,77.0,24.0,32.0,134.0,73.0,18.0,55.0,59.0,6.0,5.0,23.0,43.0,200.0
Trentyn Flowers,1642280,CHI,2026/01/20,2.0,3.0,1.5,0.6666666666666666,0.5,0.0,1.0,1.0,0.0,,2.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,2.0,1.0,0.0,6.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0
Trey Alexander,1641725,NOP,2026/01/20,5.0,8.4,1.8,0.6666666666666666,0.6,0.6666666666666666,1.2,0.6666666666666666,0.0,,2.8,0.8,0.0,0.8,1.0,0.2,0.2,0.2,0.8,4.2,5.0,1.0,42.0,6.0,9.0,2.0,3.0,4.0,6.0,0.0,0.0,14.0,4.0,0.0,4.0,5.0,1.0,1.0,1.0,4.0,21.0
Trey Jemison III,1641998,NYK,2026/01/20,6.0,6.333333333333333,0.5,1.0,0.0,,0.5,1.0,0.16666666666666666,1.0,1.1666666666666667,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.5,1.0,2.8333333333333335,0.33,0.0,38.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,7.0,10.0,5.0,5.0,1.0,0.0,2.0,3.0,6.0,17.0
Trey Murphy III,1630530,NOP,2026/01/20,41.0,35.68292682926829,15.707317073170731,0.4968944099378882,8.121951219512194,0.38738738738738737,7.585365853658536,0.6141479099678456,3.8048780487804876,0.8974358974358975,22.170731707317074,6.097560975609756,1.146341463414634,4.951219512195122,3.6097560975609757,1.5365853658536586,0.2682926829268293,1.8780487804878048,2.2195121951219514,23.51219512195122,1.92,0.82,1463.0,320.0,644.0,129.0,333.0,191.0,311.0,140.0,156.0,909.0,250.0,47.0,203.0,148.0,63.0,11.0,77.0,91.0,964.0
Tristan Vukcevic,1641774,WAS,2026/01/20,30.0,11.4,5.133333333333334,0.45454545454545453,2.0,0.2,3.1333333333333333,0.6170212765957447,2.4,0.7638888888888888,6.9,2.3666666666666667,0.5666666666666667,1.8,0.9666666666666667,0.26666666666666666,0.6666666666666666,1.0,1.2333333333333334,6.8,0.97,0.27,342.0,70.0,154.0,12.0,60.0,58.0,94.0,55.0,72.0,207.0,71.0,17.0,54.0,29.0,8.0,20.0,30.0,37.0,204.0
Tristan da Silva,1641783,ORL,2026/01/20,37.0,23.054054054054053,8.108108108108109,0.44333333333333336,4.027027027027027,0.3825503355704698,4.081081081081081,0.5033112582781457,1.027027027027027,0.8421052631578947,9.594594594594595,3.5675675675675675,0.8108108108108109,2.7567567567567566,1.162162162162162,0.8378378378378378,0.21621621621621623,0.8918918918918919,1.2972972972972974,9.81081081081081,1.3,0.94,853.0,133.0,300.0,57.0,149.0,76.0,151.0,32.0,38.0,355.0,132.0,30.0,102.0,43.0,31.0,8.0,33.0,48.0,363.0
TyTy Washington Jr.,1631102,LAC,2026/01/20,1.0,10.0,3.0,0.3333333333333333,2.0,0.5,1.0,0.0,0.0,,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,10.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0
Tyler Herro,1629639,MIA,2026/01/20,11.0,31.727272727272727,16.454545454545453,0.4972375690607735,6.090909090909091,0.3582089552238806,10.363636363636363,0.5789473684210527,3.727272727272727,0.9024390243902439,21.90909090909091,4.7272727272727275,0.5454545454545454,4.181818181818182,2.727272727272727,1.0,0.45454545454545453,1.5454545454545454,2.0,20.636363636363637,1.77,0.65,349.0,90.0,181.0,24.0,67.0,66.0,114.0,37.0,41.0,241.0,52.0,6.0,46.0,30.0,11.0,5.0,17.0,22.0,227.0
Tyler Kolek,1642278,NYK,2026/01/20,38.0,13.394736842105264,4.605263157894737,0.42857142857142855,1.9473684210526316,0.32432432432432434,2.6578947368421053,0.504950495049505,0.39473684210526316,0.6666666666666666,4.842105263157895,1.9473684210526316,0.34210526315789475,1.605263157894737,2.8157894736842106,0.42105263157894735,0.07894736842105263,1.0,1.4210526315789473,6.342105263157895,2.82,0.42,509.0,75.0,175.0,24.0,74.0,51.0,101.0,10.0,15.0,184.0,74.0,13.0,61.0,107.0,16.0,3.0,38.0,54.0,241.0
Tyrese Martin,1631213,BKN,2026/01/20,33.0,19.545454545454547,7.121212121212121,0.4085106382978723,4.212121212121212,0.35251798561151076,2.909090909090909,0.4895833333333333,0.7878787878787878,0.7307692307692307,7.878787878787879,2.909090909090909,0.9393939393939394,1.9696969696969697,2.0303030303030303,0.6666666666666666,0.12121212121212122,0.9696969696969697,0.9090909090909091,8.212121212121213,2.09,0.69,645.0,96.0,235.0,49.0,139.0,47.0,96.0,19.0,26.0,260.0,96.0,31.0,65.0,67.0,22.0,4.0,32.0,30.0,271.0
Tyrese Maxey,1630178,PHI,2026/01/20,39.0,39.38461538461539,22.307692307692307,0.4747126436781609,8.974358974358974,0.4,13.333333333333334,0.525,6.205128205128205,0.8801652892561983,30.23076923076923,4.410256410256411,0.28205128205128205,4.128205128205129,6.717948717948718,2.051282051282051,0.9743589743589743,2.4871794871794872,2.1025641025641026,29.435897435897434,2.7,0.83,1536.0,413.0,870.0,140.0,350.0,273.0,520.0,213.0,242.0,1179.0,172.0,11.0,161.0,262.0,80.0,38.0,97.0,82.0,1148.0
Tyrese Proctor,1642878,CLE,2026/01/20,30.0,10.766666666666667,4.533333333333333,0.36764705882352944,2.8333333333333335,0.3176470588235294,1.7,0.45098039215686275,0.7666666666666667,0.8260869565217391,4.866666666666666,1.2333333333333334,0.16666666666666666,1.0666666666666667,1.2666666666666666,0.3333333333333333,0.0,0.5333333333333333,1.1,4.166666666666667,2.38,0.63,323.0,50.0,136.0,27.0,85.0,23.0,51.0,19.0,23.0,146.0,37.0,5.0,32.0,38.0,10.0,0.0,16.0,33.0,125.0
Tyson Etienne,1630623,BKN,2026/01/20,8.0,4.25,1.875,0.26666666666666666,1.625,0.3076923076923077,0.25,0.0,0.0,,1.5,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.625,0.125,1.0,0.0,34.0,4.0,15.0,4.0,13.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0
Tyus Jones,1626145,ORL,2026/01/20,42.0,16.071428571428573,3.380952380952381,0.34507042253521125,2.1904761904761907,0.2826086956521739,1.1904761904761905,0.46,0.14285714285714285,1.0,3.0952380952380953,1.0952380952380953,0.19047619047619047,0.9047619047619048,2.380952380952381,0.7380952380952381,0.07142857142857142,0.2619047619047619,0.5714285714285714,4.904761904761905,9.09,2.82,675.0,49.0,142.0,26.0,92.0,23.0,50.0,6.0,6.0,130.0,46.0,8.0,38.0,100.0,31.0,3.0,11.0,24.0,206.0
VJ Edgecombe,1642845,PHI,2026/01/20,37.0,35.75675675675676,13.486486486486486,0.42685370741482964,5.8108108108108105,0.3767441860465116,7.675675675675675,0.4647887323943662,2.4324324324324325,0.7666666666666667,15.567567567567568,5.27027027027027,1.6486486486486487,3.6216216216216215,4.27027027027027,1.4864864864864864,0.5135135135135135,1.8108108108108107,3.2162162162162162,17.0,2.36,0.82,1323.0,213.0,499.0,81.0,215.0,132.0,284.0,69.0,90.0,576.0,195.0,61.0,134.0,158.0,55.0,19.0,67.0,119.0,629.0
Victor Wembanyama,1641705,SAS,2026/01/20,29.0,28.655172413793103,16.517241379310345,0.5177453027139874,4.655172413793103,0.4,11.862068965517242,0.563953488372093,6.896551724137931,0.84,24.75862068965517,10.827586206896552,1.896551724137931,8.931034482758621,2.896551724137931,0.8620689655172413,2.6206896551724137,2.7586206896551726,2.7586206896551726,30.137931034482758,1.05,0.31,831.0,248.0,479.0,54.0,135.0,194.0,344.0,168.0,200.0,718.0,314.0,55.0,259.0,84.0,25.0,76.0,80.0,80.0,874.0
Vince Williams Jr.,1631246,MEM,2026/01/20,27.0,21.74074074074074,7.62962962962963,0.34951456310679613,4.481481481481482,0.2975206611570248,3.1481481481481484,0.4235294117647059,1.2962962962962963,0.8285714285714286,7.7407407407407405,4.185185185185185,0.7777777777777778,3.4074074074074074,4.7407407407407405,0.7777777777777778,0.48148148148148145,1.962962962962963,2.111111111111111,10.777777777777779,2.42,0.4,587.0,72.0,206.0,36.0,121.0,36.0,85.0,29.0,35.0,209.0,113.0,21.0,92.0,128.0,21.0,13.0,53.0,57.0,291.0
Vladislav Goldin,1642884,MIA,2026/01/20,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Vít Krejčí,1630249,ATL,2026/01/20,41.0,23.70731707317073,7.170731707317073,0.45918367346938777,5.658536585365853,0.4224137931034483,1.5121951219512195,0.5967741935483871,0.8048780487804879,0.7575757575757576,9.585365853658537,2.1951219512195124,0.43902439024390244,1.7560975609756098,1.5853658536585367,0.8536585365853658,0.3170731707317073,0.7073170731707317,2.4390243902439024,9.75609756097561,2.24,1.21,972.0,135.0,294.0,98.0,232.0,37.0,62.0,25.0,33.0,393.0,90.0,18.0,72.0,65.0,35.0,13.0,29.0,100.0,400.0
Walker Kessler,1631117,UTA,2026/01/20,5.0,30.8,7.4,0.7027027027027027,1.6,0.75,5.8,0.6896551724137931,4.0,0.7,14.4,10.8,4.6,6.2,3.0,1.4,1.8,3.2,4.4,24.8,0.94,0.44,154.0,26.0,37.0,6.0,8.0,20.0,29.0,14.0,20.0,72.0,54.0,23.0,31.0,15.0,7.0,9.0,16.0,22.0,124.0
Walter Clayton Jr.,1642383,UTA,2026/01/20,38.0,18.473684210526315,5.868421052631579,0.4080717488789238,3.3684210526315788,0.3125,2.5,0.5368421052631579,1.5,0.9473684210526315,7.2631578947368425,2.0526315789473686,0.34210526315789475,1.7105263157894737,3.5,0.5789473684210527,0.21052631578947367,1.236842105263158,1.868421052631579,8.81578947368421,2.83,0.47,702.0,91.0,223.0,40.0,128.0,51.0,95.0,54.0,57.0,276.0,78.0,13.0,65.0,133.0,22.0,8.0,47.0,71.0,335.0
Wendell Carter Jr.,1628976,ORL,2026/01/20,40.0,30.325,8.6,0.5116279069767442,3.4,0.3602941176470588,5.2,0.6105769230769231,3.2,0.765625,12.475,7.65,2.375,5.275,2.15,0.7,0.75,1.3,3.675,17.475,1.65,0.54,1213.0,176.0,344.0,49.0,136.0,127.0,208.0,98.0,128.0,499.0,306.0,95.0,211.0,86.0,28.0,30.0,52.0,147.0,699.0
Wendell Moore Jr.,1631111,DET,2026/01/20,3.0,14.333333333333334,2.0,0.5,0.3333333333333333,0.0,1.6666666666666667,0.6,0.0,,2.0,1.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0,3.0,2.0,43.0,3.0,6.0,0.0,1.0,3.0,5.0,0.0,0.0,6.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,12.0
Will Richard,1642954,GSW,2026/01/20,39.0,19.17948717948718,5.205128205128205,0.4975369458128079,3.128205128205128,0.3770491803278688,2.076923076923077,0.6790123456790124,1.1025641025641026,0.813953488372093,7.256410256410256,2.58974358974359,1.0,1.5897435897435896,1.3333333333333333,1.0256410256410255,0.1282051282051282,0.7692307692307693,1.8717948717948718,8.743589743589743,1.73,1.33,748.0,101.0,203.0,46.0,122.0,55.0,81.0,35.0,43.0,283.0,101.0,39.0,62.0,52.0,40.0,5.0,30.0,73.0,341.0
Will Riley,1642860,WAS,2026/01/20,34.0,13.764705882352942,4.529411764705882,0.4090909090909091,1.6470588235294117,0.23214285714285715,2.8823529411764706,0.5102040816326531,1.2058823529411764,0.8292682926829268,5.088235294117647,1.9705882352941178,0.7352941176470589,1.2352941176470589,1.1470588235294117,0.4117647058823529,0.11764705882352941,0.7941176470588235,0.7058823529411765,5.0588235294117645,1.44,0.52,468.0,63.0,154.0,13.0,56.0,50.0,98.0,34.0,41.0,173.0,67.0,25.0,42.0,39.0,14.0,4.0,27.0,24.0,172.0
Xavier Tillman,1630214,BOS,2026/01/20,13.0,8.461538461538462,2.3076923076923075,0.4666666666666667,1.0769230769230769,0.21428571428571427,1.2307692307692308,0.6875,0.0,,2.3846153846153846,1.9230769230769231,0.7692307692307693,1.1538461538461537,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.6923076923076923,3.6923076923076925,1.0,1.2,110.0,14.0,30.0,3.0,14.0,11.0,16.0,0.0,0.0,31.0,25.0,10.0,15.0,5.0,6.0,2.0,5.0,9.0,48.0
Yang Hansen,1642905,POR,2026/01/20,25.0,8.36,2.72,0.29411764705882354,1.28,0.15625,1.44,0.4166666666666667,0.64,0.9375,2.4,1.64,0.44,1.2,0.76,0.08,0.32,0.88,1.24,2.36,0.86,0.09,209.0,20.0,68.0,5.0,32.0,15.0,36.0,15.0,16.0,60.0,41.0,11.0,30.0,19.0,2.0,8.0,22.0,31.0,59.0
Yanic Konan Niederhäuser,1642949,LAC,2026/01/20,23.0,8.652173913043478,2.0434782608695654,0.6595744680851063,0.043478260869565216,0.0,2.0,0.6739130434782609,1.3478260869565217,0.6451612903225806,3.5652173913043477,2.0869565217391304,0.8260869565217391,1.2608695652173914,0.34782608695652173,0.08695652173913043,0.43478260869565216,0.4782608695652174,1.173913043478261,4.869565217391305,0.73,0.18,199.0,31.0,47.0,0.0,1.0,31.0,46.0,20.0,31.0,82.0,48.0,19.0,29.0,8.0,2.0,10.0,11.0,27.0,112.0
Yves Missi,1642274,NOP,2026/01/20,37.0,18.56756756756757,4.324324324324325,0.55,0.02702702702702703,0.0,4.297297297297297,0.5534591194968553,1.3243243243243243,0.5918367346938775,5.54054054054054,5.45945945945946,2.945945945945946,2.5135135135135136,1.1891891891891893,0.35135135135135137,1.2972972972972974,0.7567567567567568,1.6216216216216217,10.594594594594595,1.57,0.46,687.0,88.0,160.0,0.0,1.0,88.0,159.0,29.0,49.0,205.0,202.0,109.0,93.0,44.0,13.0,48.0,28.0,60.0,392.0
Zaccharie Risacher,1642258,ATL,2026/01/20,36.0,24.63888888888889,9.38888888888889,0.46153846153846156,4.416666666666667,0.3584905660377358,4.972222222222222,0.553072625698324,1.4722222222222223,0.6415094339622641,11.194444444444445,3.3055555555555554,0.9444444444444444,2.361111111111111,1.4444444444444444,0.8888888888888888,0.5277777777777778,0.9166666666666666,2.2222222222222223,10.86111111111111,1.58,0.97,887.0,156.0,338.0,57.0,159.0,99.0,179.0,34.0,53.0,403.0,119.0,34.0,85.0,52.0,32.0,19.0,33.0,80.0,391.0
Zach Collins,1628380,CHI,2026/01/20,10.0,18.4,6.4,0.578125,2.1,0.42857142857142855,4.3,0.6511627906976745,2.0,0.7,9.7,5.6,1.6,4.0,1.5,0.2,0.4,1.0,1.8,13.1,1.5,0.2,184.0,37.0,64.0,9.0,21.0,28.0,43.0,14.0,20.0,97.0,56.0,16.0,40.0,15.0,2.0,4.0,10.0,18.0,131.0
